COUNTY,PRCTSEQ,PRECINCT,BALSEQID,JURISID,SECJURISID,CANDGROUP,OFFICENAME,ELECTDATE,ELECTTYPE,COL1HDG,RNAME1,PARTY1,PVTALLY1,COL2HDG,RNAME2,PARTY2,PVTALLY2,COL3HDG,RNAME3,PARTY3,PVTALLY3,COL4HDG,RNAME4,PARTY4,PVTALLY4,COL5HDG,RNAME5,PARTY5,PVTALLY5,COL6HDG,RNAME6,PARTY6,PVTALLY6,COL7HDG,RNAME7,PARTY7,PVTALLY7,COL8HDG,RNAME8,PARTY8,PVTALLY8,COL9HDG,RNAME9,PARTY9,PVTALLY9,COL10HDG,RNAME10,PARTY10,PVTALLY10
Shelby,0087,Memphis 86,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,2,23,Rick Tyler,Independent,1,24,Vinnie Vineyard,Independent,3,25,Jaron D. Weidner,Independent,1,26,Patrick Whitlock,Independent,1,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,8,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0087,Memphis 86,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,223,2,Phil Bredesen,Democratic,1706,3,Trudy A. Austin,Independent,4,4,John Carico,Independent,4,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,3,7,Breton Phillips,Independent,2,8,Kris L. Todd,Independent,3,,,,,,,,
Shelby,0087,Memphis 86,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,224,2,Steve Cohen,Democratic,1652,3,Leo AwGoWhat,Independent,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0087,Memphis 86,0017,98,0,0,Tennessee House of Representatives District 98,2018-11-06,State General,1,Antonio Parkinson,Democratic,1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0088,Memphis 87-2,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,115,2,Karl Dean,Democratic,1195,3,Mark CoonRippy Brown,Independent,2,4,Sherry L. Clark,Independent,11,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,4,7,Sean Bruce Fleming,Independent,4,8,William Andrew Helmstetter,Independent,1,9,Cory King,Independent,4,10,Matthew Koch,Independent,1
Shelby,0088,Memphis 87-2,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,1,13,Toney Randall Mitchell,Independent,1,14,Yvonne Neubert,Independent,4,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,2,18,Heather Scott,Independent,1,19,George Blackwell Smith IV,Independent,2,20,Jeremy Allen Stephenson,Independent,0
Shelby,0088,Memphis 87-2,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,3,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,5,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0088,Memphis 87-2,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,101,2,Phil Bredesen,Democratic,1242,3,Trudy A. Austin,Independent,3,4,John Carico,Independent,3,5,Dean Hill,Independent,3,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,1,,,,,,,,
Shelby,0088,Memphis 87-2,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,102,2,Steve Cohen,Democratic,1236,3,Leo AwGoWhat,Independent,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0088,Memphis 87-2,0017,88,0,0,Tennessee House of Representatives District 88,2018-11-06,State General,1,Larry J. Miller,Democratic,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0088,Memphis 87-2,0017,98,0,0,Tennessee House of Representatives District 98,2018-11-06,State General,1,Antonio Parkinson,Democratic,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0089,Memphis 87-3,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,515,2,Karl Dean,Democratic,1742,3,Mark CoonRippy Brown,Independent,11,4,Sherry L. Clark,Independent,15,5,Justin Cornett,Independent,4,6,Gabriel Fancher,Independent,4,7,Sean Bruce Fleming,Independent,7,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,8,10,Matthew Koch,Independent,3
Shelby,0089,Memphis 87-3,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,6,13,Toney Randall Mitchell,Independent,6,14,Yvonne Neubert,Independent,4,15,Alfred Shawn Rapoza,Independent,1,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,1,18,Heather Scott,Independent,3,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,1
Shelby,0089,Memphis 87-3,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,5,22,Mike Toews,Independent,1,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,1,26,Patrick Whitlock,Independent,1,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,5,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0089,Memphis 87-3,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,455,2,Phil Bredesen,Democratic,1842,3,Trudy A. Austin,Independent,15,4,John Carico,Independent,9,5,Dean Hill,Independent,12,6,Kevin Lee McCants,Independent,2,7,Breton Phillips,Independent,6,8,Kris L. Todd,Independent,3,,,,,,,,
Shelby,0089,Memphis 87-3,0011,8,0,0,United States House of Representatives District 8,2018-11-06,State General,1,David Kustoff,Republican,1,2,Erika Stotts Pearson,Democratic,17,3,James Hart,Independent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0089,Memphis 87-3,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,453,2,Steve Cohen,Democratic,1778,3,Leo AwGoWhat,Independent,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0089,Memphis 87-3,0017,88,0,0,Tennessee House of Representatives District 88,2018-11-06,State General,1,Larry J. Miller,Democratic,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0089,Memphis 87-3,0017,98,0,0,Tennessee House of Representatives District 98,2018-11-06,State General,1,Antonio Parkinson,Democratic,1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0090,Memphis 87-4,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,471,2,Karl Dean,Democratic,1076,3,Mark CoonRippy Brown,Independent,7,4,Sherry L. Clark,Independent,9,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,5,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,8,10,Matthew Koch,Independent,0
Shelby,0090,Memphis 87-4,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,5,13,Toney Randall Mitchell,Independent,4,14,Yvonne Neubert,Independent,4,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,1,18,Heather Scott,Independent,4,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Shelby,0090,Memphis 87-4,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,1,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0090,Memphis 87-4,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,427,2,Phil Bredesen,Democratic,1154,3,Trudy A. Austin,Independent,6,4,John Carico,Independent,0,5,Dean Hill,Independent,8,6,Kevin Lee McCants,Independent,4,7,Breton Phillips,Independent,3,8,Kris L. Todd,Independent,1,,,,,,,,
Shelby,0090,Memphis 87-4,0011,8,0,0,United States House of Representatives District 8,2018-11-06,State General,1,David Kustoff,Republican,450,2,Erika Stotts Pearson,Democratic,1069,3,James Hart,Independent,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0090,Memphis 87-4,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,3,2,Steve Cohen,Democratic,1,3,Leo AwGoWhat,Independent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0090,Memphis 87-4,0017,88,0,0,Tennessee House of Representatives District 88,2018-11-06,State General,1,Larry J. Miller,Democratic,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0091,Memphis 88-2,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,197,2,Karl Dean,Democratic,731,3,Mark CoonRippy Brown,Independent,0,4,Sherry L. Clark,Independent,3,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,3,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,1,9,Cory King,Independent,3,10,Matthew Koch,Independent,1
Shelby,0091,Memphis 88-2,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,1,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,2,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,1,18,Heather Scott,Independent,1,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Shelby,0091,Memphis 88-2,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,1,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0091,Memphis 88-2,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,166,2,Phil Bredesen,Democratic,779,3,Trudy A. Austin,Independent,3,4,John Carico,Independent,1,5,Dean Hill,Independent,1,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,1,8,Kris L. Todd,Independent,2,,,,,,,,
Shelby,0091,Memphis 88-2,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,173,2,Steve Cohen,Democratic,756,3,Leo AwGoWhat,Independent,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0091,Memphis 88-2,0017,88,0,0,Tennessee House of Representatives District 88,2018-11-06,State General,1,Larry J. Miller,Democratic,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0092,Memphis 88-3,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,305,2,Karl Dean,Democratic,1160,3,Mark CoonRippy Brown,Independent,7,4,Sherry L. Clark,Independent,15,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,4,7,Sean Bruce Fleming,Independent,2,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,8,10,Matthew Koch,Independent,2
Shelby,0092,Memphis 88-3,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,4,13,Toney Randall Mitchell,Independent,6,14,Yvonne Neubert,Independent,4,15,Alfred Shawn Rapoza,Independent,1,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,1,18,Heather Scott,Independent,1,19,George Blackwell Smith IV,Independent,3,20,Jeremy Allen Stephenson,Independent,0
Shelby,0092,Memphis 88-3,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,3,22,Mike Toews,Independent,1,23,Rick Tyler,Independent,1,24,Vinnie Vineyard,Independent,1,25,Jaron D. Weidner,Independent,3,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,2,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0092,Memphis 88-3,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,269,2,Phil Bredesen,Democratic,1253,3,Trudy A. Austin,Independent,11,4,John Carico,Independent,2,5,Dean Hill,Independent,3,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,4,8,Kris L. Todd,Independent,3,,,,,,,,
Shelby,0092,Memphis 88-3,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,276,2,Steve Cohen,Democratic,1228,3,Leo AwGoWhat,Independent,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0092,Memphis 88-3,0017,97,0,0,Tennessee House of Representatives District 97,2018-11-06,State General,1,Jim Coley,Republican,89,2,Allan Creasy,Democratic,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0092,Memphis 88-3,0017,98,0,0,Tennessee House of Representatives District 98,2018-11-06,State General,1,Antonio Parkinson,Democratic,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0093,Memphis 88-4,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,109,2,Karl Dean,Democratic,637,3,Mark CoonRippy Brown,Independent,6,4,Sherry L. Clark,Independent,10,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,3,8,William Andrew Helmstetter,Independent,1,9,Cory King,Independent,4,10,Matthew Koch,Independent,1
Shelby,0093,Memphis 88-4,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,3,14,Yvonne Neubert,Independent,1,15,Alfred Shawn Rapoza,Independent,4,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,2,18,Heather Scott,Independent,1,19,George Blackwell Smith IV,Independent,3,20,Jeremy Allen Stephenson,Independent,0
Shelby,0093,Memphis 88-4,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,3,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,2,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,3,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0093,Memphis 88-4,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,95,2,Phil Bredesen,Democratic,699,3,Trudy A. Austin,Independent,4,4,John Carico,Independent,1,5,Dean Hill,Independent,1,6,Kevin Lee McCants,Independent,2,7,Breton Phillips,Independent,3,8,Kris L. Todd,Independent,2,,,,,,,,
Shelby,0093,Memphis 88-4,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,90,2,Steve Cohen,Democratic,692,3,Leo AwGoWhat,Independent,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0093,Memphis 88-4,0017,98,0,0,Tennessee House of Representatives District 98,2018-11-06,State General,1,Antonio Parkinson,Democratic,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0094,Memphis 89-1,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,402,2,Karl Dean,Democratic,578,3,Mark CoonRippy Brown,Independent,1,4,Sherry L. Clark,Independent,5,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,6,7,Sean Bruce Fleming,Independent,2,8,William Andrew Helmstetter,Independent,1,9,Cory King,Independent,5,10,Matthew Koch,Independent,2
Shelby,0094,Memphis 89-1,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,3,13,Toney Randall Mitchell,Independent,1,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,4,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,1,18,Heather Scott,Independent,2,19,George Blackwell Smith IV,Independent,1,20,Jeremy Allen Stephenson,Independent,0
Shelby,0094,Memphis 89-1,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,2,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0094,Memphis 89-1,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,383,2,Phil Bredesen,Democratic,623,3,Trudy A. Austin,Independent,6,4,John Carico,Independent,5,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,4,8,Kris L. Todd,Independent,1,,,,,,,,
Shelby,0094,Memphis 89-1,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,385,2,Steve Cohen,Democratic,600,3,Leo AwGoWhat,Independent,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0094,Memphis 89-1,0015,31,0,0,Tennessee Senate District 31,2018-11-06,State General,1,Brian Kelsey,Republican,399,2,Gabby Salinas,Democratic,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0094,Memphis 89-1,0017,97,0,0,Tennessee House of Representatives District 97,2018-11-06,State General,1,Jim Coley,Republican,400,2,Allan Creasy,Democratic,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0095,Memphis 89-2,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,459,2,Karl Dean,Democratic,900,3,Mark CoonRippy Brown,Independent,7,4,Sherry L. Clark,Independent,13,5,Justin Cornett,Independent,4,6,Gabriel Fancher,Independent,3,7,Sean Bruce Fleming,Independent,1,8,William Andrew Helmstetter,Independent,1,9,Cory King,Independent,5,10,Matthew Koch,Independent,0
Shelby,0095,Memphis 89-2,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,1,13,Toney Randall Mitchell,Independent,3,14,Yvonne Neubert,Independent,2,15,Alfred Shawn Rapoza,Independent,1,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,5,19,George Blackwell Smith IV,Independent,1,20,Jeremy Allen Stephenson,Independent,0
Shelby,0095,Memphis 89-2,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,3,22,Mike Toews,Independent,1,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,1,25,Jaron D. Weidner,Independent,2,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,5,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0095,Memphis 89-2,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,414,2,Phil Bredesen,Democratic,970,3,Trudy A. Austin,Independent,10,4,John Carico,Independent,4,5,Dean Hill,Independent,7,6,Kevin Lee McCants,Independent,5,7,Breton Phillips,Independent,1,8,Kris L. Todd,Independent,5,,,,,,,,
Shelby,0095,Memphis 89-2,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,412,2,Steve Cohen,Democratic,946,3,Leo AwGoWhat,Independent,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0095,Memphis 89-2,0015,31,0,0,Tennessee Senate District 31,2018-11-06,State General,1,Brian Kelsey,Republican,431,2,Gabby Salinas,Democratic,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0095,Memphis 89-2,0017,83,0,0,Tennessee House of Representatives District 83,2018-11-06,State General,1,Mark White,Republican,290,2,Danielle Schonbaum,Democratic,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0095,Memphis 89-2,0017,96,0,0,Tennessee House of Representatives District 96,2018-11-06,State General,1,Scott McCormick,Republican,1,2,Dwayne Thompson,Democratic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0095,Memphis 89-2,0017,97,0,0,Tennessee House of Representatives District 97,2018-11-06,State General,1,Jim Coley,Republican,161,2,Allan Creasy,Democratic,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0096,Memphis 90-2,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,165,2,Karl Dean,Democratic,1280,3,Mark CoonRippy Brown,Independent,6,4,Sherry L. Clark,Independent,20,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,2,7,Sean Bruce Fleming,Independent,9,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,8,10,Matthew Koch,Independent,1
Shelby,0096,Memphis 90-2,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,3,12,Jessie D. McDonald,Independent,4,13,Toney Randall Mitchell,Independent,4,14,Yvonne Neubert,Independent,5,15,Alfred Shawn Rapoza,Independent,2,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,6,18,Heather Scott,Independent,4,19,George Blackwell Smith IV,Independent,3,20,Jeremy Allen Stephenson,Independent,1
Shelby,0096,Memphis 90-2,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,3,22,Mike Toews,Independent,5,23,Rick Tyler,Independent,2,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,1,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,4,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0096,Memphis 90-2,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,161,2,Phil Bredesen,Democratic,1358,3,Trudy A. Austin,Independent,4,4,John Carico,Independent,4,5,Dean Hill,Independent,8,6,Kevin Lee McCants,Independent,3,7,Breton Phillips,Independent,6,8,Kris L. Todd,Independent,8,,,,,,,,
Shelby,0096,Memphis 90-2,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,144,2,Steve Cohen,Democratic,1350,3,Leo AwGoWhat,Independent,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0096,Memphis 90-2,0017,88,0,0,Tennessee House of Representatives District 88,2018-11-06,State General,1,Larry J. Miller,Democratic,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0096,Memphis 90-2,0017,98,0,0,Tennessee House of Representatives District 98,2018-11-06,State General,1,Antonio Parkinson,Democratic,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0097,Memphis 90-3,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,155,2,Karl Dean,Democratic,1209,3,Mark CoonRippy Brown,Independent,4,4,Sherry L. Clark,Independent,17,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,3,8,William Andrew Helmstetter,Independent,4,9,Cory King,Independent,6,10,Matthew Koch,Independent,1
Shelby,0097,Memphis 90-3,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,3,12,Jessie D. McDonald,Independent,3,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,4,15,Alfred Shawn Rapoza,Independent,4,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,3,18,Heather Scott,Independent,4,19,George Blackwell Smith IV,Independent,3,20,Jeremy Allen Stephenson,Independent,2
Shelby,0097,Memphis 90-3,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,1,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,1,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0097,Memphis 90-3,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,124,2,Phil Bredesen,Democratic,1285,3,Trudy A. Austin,Independent,6,4,John Carico,Independent,2,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,3,7,Breton Phillips,Independent,4,8,Kris L. Todd,Independent,4,,,,,,,,
Shelby,0097,Memphis 90-3,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,135,2,Steve Cohen,Democratic,1252,3,Leo AwGoWhat,Independent,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0097,Memphis 90-3,0017,98,0,0,Tennessee House of Representatives District 98,2018-11-06,State General,1,Antonio Parkinson,Democratic,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0098,Memphis 91-1,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,1179,2,Karl Dean,Democratic,1424,3,Mark CoonRippy Brown,Independent,5,4,Sherry L. Clark,Independent,12,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,2,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,1,9,Cory King,Independent,7,10,Matthew Koch,Independent,4
Shelby,0098,Memphis 91-1,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,3,13,Toney Randall Mitchell,Independent,2,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,1,16,Chad Riden,Independent,2,17,Robert Sawyers Sr.,Independent,2,18,Heather Scott,Independent,2,19,George Blackwell Smith IV,Independent,1,20,Jeremy Allen Stephenson,Independent,1
Shelby,0098,Memphis 91-1,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,2,22,Mike Toews,Independent,1,23,Rick Tyler,Independent,1,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Shelby,0098,Memphis 91-1,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,1085,2,Phil Bredesen,Democratic,1546,3,Trudy A. Austin,Independent,15,4,John Carico,Independent,1,5,Dean Hill,Independent,14,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,2,8,Kris L. Todd,Independent,2,,,,,,,,
Shelby,0098,Memphis 91-1,0011,9,0,0,United States House of Representatives District 9,2018-11-06,State General,1,Charlotte Bergmann,Republican,1113,2,Steve Cohen,Democratic,1464,3,Leo AwGoWhat,Independent,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelby,0098,Memphis 91-1,0015,31,0,0,Tennessee Senate District 31,2018-11-06,State General,1,Brian Kelsey,Republican,1150,2,Gabby Salinas,Democratic,1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
