COUNTY,PRCTSEQ,PRECINCT,BALSEQID,JURISID,SECJURISID,CANDGROUP,OFFICENAME,ELECTDATE,ELECTTYPE,COL1HDG,RNAME1,PARTY1,PVTALLY1,COL2HDG,RNAME2,PARTY2,PVTALLY2,COL3HDG,RNAME3,PARTY3,PVTALLY3,COL4HDG,RNAME4,PARTY4,PVTALLY4,COL5HDG,RNAME5,PARTY5,PVTALLY5,COL6HDG,RNAME6,PARTY6,PVTALLY6,COL7HDG,RNAME7,PARTY7,PVTALLY7,COL8HDG,RNAME8,PARTY8,PVTALLY8,COL9HDG,RNAME9,PARTY9,PVTALLY9,COL10HDG,RNAME10,PARTY10,PVTALLY10
Knox,0005,10S Howard Baker Center,0015,07,0,0,Tennessee Senate District 7,2022-11-08,State General,1,Richard M. Briggs,Republican,8,2,Bryan Langan,Democratic,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0005,10S Howard Baker Center,0017,15,0,0,Tennessee House of Representatives District 15,2022-11-08,State General,1,Pete Drew,Republican,8,2,Sam McKenzie,Democratic,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0006,10W Howard Baker Center,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,0,2,Jason Brantley Martin,Democratic,0,3,Constance M. Every,Independent,0,4,John Gentry,Independent,0,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Knox,0006,10W Howard Baker Center,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0006,10W Howard Baker Center,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,0,2,No,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0006,10W Howard Baker Center,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,0,2,No,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0006,10W Howard Baker Center,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,0,2,No,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0006,10W Howard Baker Center,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,0,2,No,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0006,10W Howard Baker Center,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,0,2,Mark Harmon,Democratic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0006,10W Howard Baker Center,0017,15,0,0,Tennessee House of Representatives District 15,2022-11-08,State General,1,Pete Drew,Republican,0,2,Sam McKenzie,Democratic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0006,10W Howard Baker Center,0017,18,0,0,Tennessee House of Representatives District 18,2022-11-08,State General,1,Elaine Davis,Republican,0,2,Gregory B. Kaplan,Democratic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0007,11 Central UMC,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,165,2,Jason Brantley Martin,Democratic,854,3,Constance M. Every,Independent,15,4,John Gentry,Independent,2,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,2,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Knox,0007,11 Central UMC,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0007,11 Central UMC,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,373,2,No,,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0007,11 Central UMC,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,732,2,No,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0007,11 Central UMC,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,927,2,No,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0007,11 Central UMC,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,453,2,No,,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0007,11 Central UMC,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,170,2,Mark Harmon,Democratic,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0007,11 Central UMC,0015,05,0,0,Tennessee Senate District 5,2022-11-08,State General,1,Randy McNally,Republican,279,2,Write-In - Hannah Parton,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0007,11 Central UMC,0017,90,0,0,Tennessee House of Representatives District 90,2022-11-08,State General,1,"David ""Pozy"" Poczobut",Republican,167,2,Gloria Johnson,Democratic,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0008,12 BG Club-WP Taylor,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,85,2,Jason Brantley Martin,Democratic,443,3,Constance M. Every,Independent,26,4,John Gentry,Independent,6,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,2,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,2,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,1
Knox,0008,12 BG Club-WP Taylor,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0008,12 BG Club-WP Taylor,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,300,2,No,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0008,12 BG Club-WP Taylor,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,367,2,No,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0008,12 BG Club-WP Taylor,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,443,2,No,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0008,12 BG Club-WP Taylor,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,289,2,No,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0008,12 BG Club-WP Taylor,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,74,2,Mark Harmon,Democratic,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0008,12 BG Club-WP Taylor,0017,15,0,0,Tennessee House of Representatives District 15,2022-11-08,State General,1,Pete Drew,Republican,68,2,Sam McKenzie,Democratic,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0009,13 Fair Garden,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,158,2,Jason Brantley Martin,Democratic,540,3,Constance M. Every,Independent,38,4,John Gentry,Independent,0,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,3,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Knox,0009,13 Fair Garden,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,1,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0009,13 Fair Garden,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,391,2,No,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0009,13 Fair Garden,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,472,2,No,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0009,13 Fair Garden,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,597,2,No,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0009,13 Fair Garden,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,383,2,No,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0009,13 Fair Garden,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,151,2,Mark Harmon,Democratic,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0009,13 Fair Garden,0017,15,0,0,Tennessee House of Representatives District 15,2022-11-08,State General,1,Pete Drew,Republican,141,2,Sam McKenzie,Democratic,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0010,14 Austin-East,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,39,2,Jason Brantley Martin,Democratic,200,3,Constance M. Every,Independent,13,4,John Gentry,Independent,1,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,1,10,Rick Tyler,Independent,0
Knox,0010,14 Austin-East,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0010,14 Austin-East,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,139,2,No,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0010,14 Austin-East,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,158,2,No,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0010,14 Austin-East,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,203,2,No,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0010,14 Austin-East,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,140,2,No,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0010,14 Austin-East,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,39,2,Mark Harmon,Democratic,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0010,14 Austin-East,0017,15,0,0,Tennessee House of Representatives District 15,2022-11-08,State General,1,Pete Drew,Republican,29,2,Sam McKenzie,Democratic,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0011,15E John T. O'Connor,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,57,2,Jason Brantley Martin,Democratic,275,3,Constance M. Every,Independent,17,4,John Gentry,Independent,3,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,1
Knox,0011,15E John T. O'Connor,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0011,15E John T. O'Connor,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,139,2,No,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0011,15E John T. O'Connor,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,238,2,No,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0011,15E John T. O'Connor,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,299,2,No,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0011,15E John T. O'Connor,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,169,2,No,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0011,15E John T. O'Connor,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,59,2,Mark Harmon,Democratic,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0011,15E John T. O'Connor,0017,15,0,0,Tennessee House of Representatives District 15,2022-11-08,State General,1,Pete Drew,Republican,46,2,Sam McKenzie,Democratic,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0012,15W John T. O'Connor,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,63,2,Jason Brantley Martin,Democratic,302,3,Constance M. Every,Independent,13,4,John Gentry,Independent,0,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,2,9,Michael E. Scantland,Independent,1,10,Rick Tyler,Independent,0
Knox,0012,15W John T. O'Connor,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0012,15W John T. O'Connor,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,150,2,No,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0012,15W John T. O'Connor,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,281,2,No,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0012,15W John T. O'Connor,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,338,2,No,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0012,15W John T. O'Connor,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,176,2,No,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0012,15W John T. O'Connor,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,66,2,Mark Harmon,Democratic,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0012,15W John T. O'Connor,0015,07,0,0,Tennessee Senate District 7,2022-11-08,State General,1,Richard M. Briggs,Republican,60,2,Bryan Langan,Democratic,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0012,15W John T. O'Connor,0017,15,0,0,Tennessee House of Representatives District 15,2022-11-08,State General,1,Pete Drew,Republican,57,2,Sam McKenzie,Democratic,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,16E Larry Cox Sr Center,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,495,2,Jason Brantley Martin,Democratic,860,3,Constance M. Every,Independent,22,4,John Gentry,Independent,11,5,Basil Marceaux,Independent,2,6,Charles Van Morgan,Independent,2,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,2,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Knox,0013,16E Larry Cox Sr Center,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,1,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,16E Larry Cox Sr Center,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,664,2,No,,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,16E Larry Cox Sr Center,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,919,2,No,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,16E Larry Cox Sr Center,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,1142,2,No,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,16E Larry Cox Sr Center,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,635,2,No,,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,16E Larry Cox Sr Center,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,516,2,Mark Harmon,Democratic,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,16E Larry Cox Sr Center,0015,07,0,0,Tennessee Senate District 7,2022-11-08,State General,1,Richard M. Briggs,Republican,529,2,Bryan Langan,Democratic,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,16E Larry Cox Sr Center,0017,15,0,0,Tennessee House of Representatives District 15,2022-11-08,State General,1,Pete Drew,Republican,166,2,Sam McKenzie,Democratic,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,16E Larry Cox Sr Center,0017,90,0,0,Tennessee House of Representatives District 90,2022-11-08,State General,1,"David ""Pozy"" Poczobut",Republican,330,2,Gloria Johnson,Democratic,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0014,16W Larry Cox Sr Center,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,296,2,Jason Brantley Martin,Democratic,537,3,Constance M. Every,Independent,11,4,John Gentry,Independent,4,5,Basil Marceaux,Independent,2,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,3,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Knox,0014,16W Larry Cox Sr Center,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0014,16W Larry Cox Sr Center,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,360,2,No,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0014,16W Larry Cox Sr Center,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,586,2,No,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0014,16W Larry Cox Sr Center,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,697,2,No,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0014,16W Larry Cox Sr Center,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,394,2,No,,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0014,16W Larry Cox Sr Center,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,295,2,Mark Harmon,Democratic,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0014,16W Larry Cox Sr Center,0015,05,0,0,Tennessee Senate District 5,2022-11-08,State General,1,Randy McNally,Republican,363,2,Write-In - Hannah Parton,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0014,16W Larry Cox Sr Center,0017,90,0,0,Tennessee House of Representatives District 90,2022-11-08,State General,1,"David ""Pozy"" Poczobut",Republican,286,2,Gloria Johnson,Democratic,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0015,16X Larry Cox Sr Center,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,0,2,Jason Brantley Martin,Democratic,0,3,Constance M. Every,Independent,0,4,John Gentry,Independent,0,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Knox,0015,16X Larry Cox Sr Center,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0015,16X Larry Cox Sr Center,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,0,2,No,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0015,16X Larry Cox Sr Center,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,0,2,No,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0015,16X Larry Cox Sr Center,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,0,2,No,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0015,16X Larry Cox Sr Center,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,0,2,No,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0015,16X Larry Cox Sr Center,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,0,2,Mark Harmon,Democratic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0015,16X Larry Cox Sr Center,0015,05,0,0,Tennessee Senate District 5,2022-11-08,State General,1,Randy McNally,Republican,0,2,Write-In - Hannah Parton,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0015,16X Larry Cox Sr Center,0017,90,0,0,Tennessee House of Representatives District 90,2022-11-08,State General,1,"David ""Pozy"" Poczobut",Republican,0,2,Gloria Johnson,Democratic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0016,17 Christenberry,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,240,2,Jason Brantley Martin,Democratic,523,3,Constance M. Every,Independent,11,4,John Gentry,Independent,4,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,4,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,3,9,Michael E. Scantland,Independent,2,10,Rick Tyler,Independent,2
Knox,0016,17 Christenberry,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,1,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0016,17 Christenberry,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,402,2,No,,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0016,17 Christenberry,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,535,2,No,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0016,17 Christenberry,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,672,2,No,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0016,17 Christenberry,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,346,2,No,,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0016,17 Christenberry,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,256,2,Mark Harmon,Democratic,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0016,17 Christenberry,0015,05,0,0,Tennessee Senate District 5,2022-11-08,State General,1,Randy McNally,Republican,298,2,Write-In - Hannah Parton,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0016,17 Christenberry,0017,90,0,0,Tennessee House of Representatives District 90,2022-11-08,State General,1,"David ""Pozy"" Poczobut",Republican,246,2,Gloria Johnson,Democratic,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0017,18 Lincoln Park,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,173,2,Jason Brantley Martin,Democratic,360,3,Constance M. Every,Independent,11,4,John Gentry,Independent,3,5,Basil Marceaux,Independent,3,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,2
Knox,0017,18 Lincoln Park,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,1,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0017,18 Lincoln Park,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,298,2,No,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0017,18 Lincoln Park,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,362,2,No,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0017,18 Lincoln Park,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,445,2,No,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0017,18 Lincoln Park,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,232,2,No,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0017,18 Lincoln Park,0011,2,0,0,United States House of Representatives District 2,2022-11-08,State General,1,Tim Burchett,Republican,180,2,Mark Harmon,Democratic,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0017,18 Lincoln Park,0015,05,0,0,Tennessee Senate District 5,2022-11-08,State General,1,Randy McNally,Republican,245,2,Write-In - Hannah Parton,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0017,18 Lincoln Park,0017,90,0,0,Tennessee House of Representatives District 90,2022-11-08,State General,1,"David ""Pozy"" Poczobut",Republican,169,2,Gloria Johnson,Democratic,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0018,19 Thrive Lonsdale,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,128,2,Jason Brantley Martin,Democratic,257,3,Constance M. Every,Independent,15,4,John Gentry,Independent,2,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,4,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Knox,0018,19 Thrive Lonsdale,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
